temperature,humidity,wind_speed,precipitation,pressure,date,hour,weather
10.5,91,14.0,1.1,1016.8,2015-04-17,5,Dense Drizzle
10.5,93,13.5,0.6,1016.5,2015-04-17,6,Moderate Drizzle
10.7,94,13.0,0.2,1016.2,2015-04-17,7,Light Drizzle
11.1,92,12.7,0.0,1016.0,2015-04-17,8,Overcast
12.2,90,13.0,0.0,1015.4,2015-04-17,9,Overcast
13.2,87,12.5,0.0,1014.5,2015-04-17,10,Overcast
15.2,77,15.8,0.0,1013.8,2015-04-17,11,Overcast
16.6,72,15.3,0.0,1013.2,2015-04-17,12,Overcast
17.8,68,12.8,0.2,1012.6,2015-04-17,13,Light Drizzle
18.5,67,14.5,0.2,1011.5,2015-04-17,14,Light Drizzle
18.0,73,14.1,0.0,1010.9,2015-04-17,15,Overcast
18.9,67,12.6,0.0,1010.0,2015-04-17,16,Overcast
19.5,65,10.1,0.0,1009.8,2015-04-17,17,Overcast
19.4,66,6.7,0.0,1008.7,2015-04-17,18,Mainly Clear
18.5,70,8.6,0.0,1009.1,2015-04-17,19,Partly Cloudy
16.8,77,8.2,0.0,1009.4,2015-04-17,20,Partly Cloudy
15.4,83,8.1,0.0,1010.2,2015-04-17,21,Mainly Clear
14.4,88,7.4,0.0,1010.7,2015-04-17,22,Mainly Clear
13.2,91,7.5,0.0,1010.8,2015-04-17,23,Clear Sky
12.7,91,8.2,0.0,1011.2,2015-04-18,0,Clear Sky
12.1,91,8.2,0.0,1011.5,2015-04-18,1,Clear Sky
11.4,91,7.1,0.0,1011.0,2015-04-18,2,Clear Sky
10.6,92,7.9,0.0,1010.9,2015-04-18,3,Clear Sky
9.5,93,8.0,0.0,1010.9,2015-04-18,4,Clear Sky
8.6,94,8.3,0.0,1011.1,2015-04-18,5,Clear Sky
8.0,95,9.1,0.0,1011.3,2015-04-18,6,Clear Sky
8.2,95,5.5,0.0,1011.8,2015-04-18,7,Clear Sky
12.4,88,4.0,0.0,1012.3,2015-04-18,8,Clear Sky
16.2,72,3.4,0.0,1012.2,2015-04-18,9,Clear Sky
18.2,61,5.9,0.0,1012.2,2015-04-18,10,Clear Sky
19.8,52,9.0,0.0,1012.0,2015-04-18,11,Partly Cloudy
21.1,45,8.5,0.0,1011.2,2015-04-18,12,Partly Cloudy
22.2,41,6.6,0.0,1010.3,2015-04-18,13,Mainly Clear
23.1,37,8.9,0.0,1009.3,2015-04-18,14,Mainly Clear
23.5,35,12.3,0.0,1008.7,2015-04-18,15,Partly Cloudy
23.4,38,10.6,0.0,1007.8,2015-04-18,16,Partly Cloudy
22.8,43,12.0,0.0,1007.8,2015-04-18,17,Mainly Clear
22.0,47,7.0,0.0,1007.6,2015-04-18,18,Clear Sky
20.6,50,8.8,0.0,1008.1,2015-04-18,19,Mainly Clear
18.5,55,7.3,0.0,1009.1,2015-04-18,20,Overcast
17.2,51,13.8,0.0,1010.6,2015-04-18,21,Overcast
15.8,40,18.4,0.0,1012.0,2015-04-18,22,Overcast
14.3,41,16.2,0.0,1013.2,2015-04-18,23,Overcast
13.1,45,14.7,0.0,1014.0,2015-04-19,0,Overcast
12.0,49,14.1,0.0,1014.7,2015-04-19,1,Overcast
11.0,52,14.0,0.0,1015.3,2015-04-19,2,Overcast
10.9,51,13.4,0.0,1016.3,2015-04-19,3,Partly Cloudy
10.0,54,13.4,0.0,1017.0,2015-04-19,4,Partly Cloudy
9.0,59,12.4,0.0,1017.4,2015-04-19,5,Overcast
8.0,67,7.0,0.0,1018.1,2015-04-19,6,Overcast
7.6,73,10.2,0.0,1018.9,2015-04-19,7,Overcast
9.5,66,8.9,0.0,1020.0,2015-04-19,8,Overcast
10.5,58,10.5,0.0,1020.5,2015-04-19,9,Partly Cloudy
11.4,55,10.6,0.0,1020.7,2015-04-19,10,Overcast
12.3,52,10.3,0.0,1020.6,2015-04-19,11,Overcast
13.0,50,9.5,0.0,1020.6,2015-04-19,12,Overcast
13.3,50,11.4,0.0,1020.5,2015-04-19,13,Overcast
13.2,51,14.3,0.0,1019.3,2015-04-19,14,Overcast
13.1,53,15.6,0.0,1019.2,2015-04-19,15,Overcast
12.3,53,16.6,0.0,1018.5,2015-04-19,16,Overcast
11.3,54,17.0,0.0,1018.4,2015-04-19,17,Overcast
10.1,56,13.6,0.0,1019.0,2015-04-19,18,Overcast
8.9,61,11.5,0.0,1018.7,2015-04-19,19,Overcast
7.8,69,10.7,0.0,1018.8,2015-04-19,20,Overcast
7.3,75,11.9,0.0,1018.9,2015-04-19,21,Overcast
7.0,80,12.7,0.0,1018.8,2015-04-19,22,Overcast
7.0,82,15.9,0.0,1017.8,2015-04-19,23,Overcast
7.0,84,18.5,0.0,1017.4,2015-04-20,0,Overcast
7.1,86,19.0,0.0,1016.4,2015-04-20,1,Overcast
7.3,86,19.4,0.0,1015.1,2015-04-20,2,Overcast
7.7,85,22.6,0.1,1014.1,2015-04-20,3,Light Drizzle
8.0,86,21.3,0.1,1013.4,2015-04-20,4,Light Drizzle
8.3,86,24.2,0.3,1011.6,2015-04-20,5,Light Drizzle
8.3,92,22.7,0.6,1010.2,2015-04-20,6,Moderate Drizzle
8.8,92,24.1,0.9,1009.1,2015-04-20,7,Moderate Drizzle
9.4,92,24.8,1.9,1008.4,2015-04-20,8,Slight Rain
10.0,92,27.4,2.7,1006.6,2015-04-20,9,Moderate Rain
10.5,93,28.2,5.0,1005.5,2015-04-20,10,Moderate Rain
11.1,94,26.0,4.4,1004.7,2015-04-20,11,Moderate Rain
11.7,95,24.0,4.4,1003.8,2015-04-20,12,Moderate Rain
12.4,96,20.8,3.6,1003.0,2015-04-20,13,Moderate Rain
12.7,96,18.2,2.3,1002.0,2015-04-20,14,Slight Rain
14.0,94,12.8,0.4,1001.1,2015-04-20,15,Light Drizzle
15.1,92,9.4,0.1,1000.6,2015-04-20,16,Light Drizzle
15.4,93,6.4,0.0,1000.2,2015-04-20,17,Overcast
15.3,93,9.3,0.0,1000.7,2015-04-20,18,Overcast
14.3,96,10.0,0.0,1000.1,2015-04-20,19,Overcast
12.9,98,8.7,0.0,1000.0,2015-04-20,20,Overcast
12.1,99,9.9,0.0,999.5,2015-04-20,21,Overcast
11.8,99,8.9,0.0,999.6,2015-04-20,22,Overcast
11.6,99,8.4,0.0,999.1,2015-04-20,23,Overcast
11.5,99,7.6,0.6,998.4,2015-04-21,0,Moderate Drizzle
11.6,99,5.9,4.2,998.0,2015-04-21,1,Moderate Rain
11.6,100,4.7,1.4,997.7,2015-04-21,2,Slight Rain
11.5,98,3.8,0.5,996.6,2015-04-21,3,Moderate Drizzle
11.0,99,5.0,0.0,997.1,2015-04-21,4,Overcast
10.3,99,6.5,0.0,997.1,2015-04-21,5,Overcast
10.5,99,5.2,0.0,997.4,2015-04-21,6,Overcast
10.7,99,7.0,0.0,998.1,2015-04-21,7,Overcast
12.0,93,10.4,0.0,999.3,2015-04-21,8,Overcast
13.9,86,16.4,0.0,999.7,2015-04-21,9,Overcast
15.0,78,16.2,0.2,1000.5,2015-04-21,10,Light Drizzle
15.8,65,15.0,0.0,1001.1,2015-04-21,11,Partly Cloudy
16.4,57,16.5,0.0,1001.0,2015-04-21,12,Mainly Clear
17.4,48,20.6,0.0,1001.2,2015-04-21,13,Partly Cloudy
17.8,42,20.5,0.0,1000.8,2015-04-21,14,Partly Cloudy
17.3,42,19.5,0.0,1000.6,2015-04-21,15,Mainly Clear
17.5,38,18.4,0.0,1000.5,2015-04-21,16,Clear Sky
17.2,37,18.5,0.0,1000.8,2015-04-21,17,Mainly Clear
16.5,39,14.1,0.0,1001.4,2015-04-21,18,Clear Sky
15.1,41,13.7,0.0,1002.4,2015-04-21,19,Clear Sky
13.4,46,10.6,0.0,1003.4,2015-04-21,20,Clear Sky
11.9,52,9.7,0.0,1004.4,2015-04-21,21,Clear Sky
10.3,63,7.7,0.0,1004.5,2015-04-21,22,Clear Sky
8.8,70,6.8,0.0,1004.4,2015-04-21,23,Clear Sky
7.9,74,7.5,0.0,1004.7,2015-04-22,0,Clear Sky
7.5,76,8.1,0.0,1005.1,2015-04-22,1,Clear Sky
7.2,76,8.0,0.0,1005.2,2015-04-22,2,Clear Sky
6.4,82,6.4,0.0,1005.0,2015-04-22,3,Clear Sky
5.9,84,8.0,0.0,1005.0,2015-04-22,4,Clear Sky
5.4,85,7.6,0.0,1004.8,2015-04-22,5,Clear Sky
5.6,85,7.2,0.0,1005.4,2015-04-22,6,Mainly Clear
6.6,84,3.7,0.0,1004.8,2015-04-22,7,Clear Sky
10.5,72,7.7,0.0,1004.1,2015-04-22,8,Mainly Clear
13.5,62,8.0,0.0,1003.8,2015-04-22,9,Mainly Clear
15.7,54,12.3,0.0,1003.1,2015-04-22,10,Mainly Clear
17.5,45,16.2,0.0,1002.3,2015-04-22,11,Partly Cloudy
18.5,37,17.7,0.0,1000.7,2015-04-22,12,Partly Cloudy
18.8,39,20.9,0.0,999.2,2015-04-22,13,Overcast
18.6,43,23.9,0.0,997.8,2015-04-22,14,Overcast
17.6,46,20.0,0.1,997.8,2015-04-22,15,Light Drizzle
14.9,64,13.2,1.0,998.3,2015-04-22,16,Dense Drizzle
13.0,80,11.9,2.0,998.5,2015-04-22,17,Slight Rain
12.4,87,10.5,0.9,999.4,2015-04-22,18,Moderate Drizzle
11.6,84,12.8,0.0,999.6,2015-04-22,19,Partly Cloudy
10.8,83,14.8,0.0,999.5,2015-04-22,20,Mainly Clear
10.4,76,16.4,0.0,1000.3,2015-04-22,21,Mainly Clear
9.9,68,16.2,0.0,1000.9,2015-04-22,22,Clear Sky
9.2,66,14.8,0.0,1001.5,2015-04-22,23,Clear Sky
8.5,66,15.5,0.0,1001.5,2015-04-23,0,Clear Sky
7.6,69,16.8,0.0,1001.9,2015-04-23,1,Clear Sky
6.8,73,17.5,0.0,1001.7,2015-04-23,2,Clear Sky
5.7,63,16.7,0.0,1001.6,2015-04-23,3,Clear Sky
5.1,62,16.2,0.0,1001.7,2015-04-23,4,Clear Sky
4.6,62,16.9,0.0,1002.1,2015-04-23,5,Clear Sky
4.1,63,13.7,0.0,1003.2,2015-04-23,6,Clear Sky
4.1,63,14.4,0.0,1003.8,2015-04-23,7,Clear Sky
4.9,56,18.4,0.0,1004.1,2015-04-23,8,Clear Sky
5.8,51,19.4,0.0,1004.1,2015-04-23,9,Clear Sky
7.1,43,22.7,0.0,1004.0,2015-04-23,10,Partly Cloudy
7.8,42,22.8,0.0,1003.9,2015-04-23,11,Overcast
8.0,42,22.9,0.0,1003.6,2015-04-23,12,Overcast
8.8,42,22.1,0.3,1003.2,2015-04-23,13,Light Drizzle
9.2,42,23.9,0.1,1003.0,2015-04-23,14,Light Drizzle
9.6,38,27.3,0.0,1002.6,2015-04-23,15,Overcast
9.9,35,28.0,0.0,1002.5,2015-04-23,16,Overcast
9.3,36,26.8,0.0,1002.6,2015-04-23,17,Partly Cloudy
9.1,36,22.6,0.0,1004.0,2015-04-23,18,Partly Cloudy
8.4,38,20.4,0.0,1004.6,2015-04-23,19,Mainly Clear
7.2,43,16.3,0.0,1005.2,2015-04-23,20,Mainly Clear
6.3,45,15.9,0.0,1006.1,2015-04-23,21,Clear Sky
5.5,49,16.4,0.0,1006.5,2015-04-23,22,Clear Sky
4.7,51,16.1,0.0,1006.8,2015-04-23,23,Mainly Clear
4.2,53,15.3,0.0,1006.8,2015-04-24,0,Mainly Clear
3.7,53,14.9,0.0,1006.9,2015-04-24,1,Mainly Clear
3.2,54,14.5,0.0,1006.6,2015-04-24,2,Mainly Clear
2.5,55,15.0,0.0,1006.7,2015-04-24,3,Mainly Clear
2.2,55,15.8,0.0,1007.1,2015-04-24,4,Mainly Clear
1.9,57,16.5,0.0,1007.2,2015-04-24,5,Mainly Clear
1.7,58,16.8,0.0,1007.7,2015-04-24,6,Overcast
1.8,59,19.8,0.0,1008.1,2015-04-24,7,Overcast
2.7,54,21.7,0.0,1008.4,2015-04-24,8,Overcast
4.0,48,23.4,0.0,1008.4,2015-04-24,9,Overcast
5.1,46,23.2,0.0,1008.1,2015-04-24,10,Overcast
5.9,43,23.7,0.0,1008.0,2015-04-24,11,Overcast
6.7,41,23.4,0.0,1007.8,2015-04-24,12,Overcast
7.4,39,22.8,0.0,1007.6,2015-04-24,13,Overcast
8.1,37,21.9,0.0,1007.0,2015-04-24,14,Overcast
8.2,36,23.2,0.0,1006.7,2015-04-24,15,Overcast
9.0,34,24.5,0.0,1006.5,2015-04-24,16,Overcast
8.8,35,24.7,0.0,1006.6,2015-04-24,17,Overcast
8.4,38,19.9,0.0,1007.5,2015-04-24,18,Clear Sky
7.5,42,19.5,0.0,1008.0,2015-04-24,19,Clear Sky
6.1,46,16.5,0.0,1008.6,2015-04-24,20,Clear Sky
5.1,48,16.3,0.0,1009.2,2015-04-24,21,Clear Sky
4.2,52,16.1,0.0,1009.5,2015-04-24,22,Clear Sky
3.5,54,15.9,0.0,1009.6,2015-04-24,23,Clear Sky
2.9,57,14.8,0.0,1009.5,2015-04-25,0,Clear Sky
2.4,59,13.2,0.0,1009.4,2015-04-25,1,Clear Sky
2.0,62,12.5,0.0,1009.3,2015-04-25,2,Clear Sky
1.9,64,12.2,0.0,1009.3,2015-04-25,3,Clear Sky
1.5,67,11.7,0.0,1009.0,2015-04-25,4,Clear Sky
1.2,69,12.7,0.0,1009.1,2015-04-25,5,Clear Sky
1.0,71,11.6,0.0,1009.3,2015-04-25,6,Clear Sky
1.5,70,11.5,0.0,1009.5,2015-04-25,7,Mainly Clear
3.3,60,13.0,0.0,1009.2,2015-04-25,8,Mainly Clear
4.9,54,14.6,0.0,1008.4,2015-04-25,9,Clear Sky
6.6,50,13.9,0.0,1008.3,2015-04-25,10,Mainly Clear
8.1,48,12.7,0.0,1007.9,2015-04-25,11,Partly Cloudy
9.7,45,12.1,0.0,1007.1,2015-04-25,12,Mainly Clear
11.1,43,12.0,0.0,1006.2,2015-04-25,13,Mainly Clear
12.0,41,12.3,0.0,1005.1,2015-04-25,14,Mainly Clear
13.6,36,13.9,0.0,1004.0,2015-04-25,15,Overcast
14.0,34,12.1,0.0,1002.8,2015-04-25,16,Overcast
14.2,33,10.7,0.0,1002.2,2015-04-25,17,Overcast
13.8,37,3.4,0.0,1001.8,2015-04-25,18,Overcast
12.5,48,4.1,0.0,1002.0,2015-04-25,19,Mainly Clear
10.5,55,4.0,0.0,1002.0,2015-04-25,20,Partly Cloudy
9.2,59,1.1,0.0,1002.2,2015-04-25,21,Overcast
7.9,66,2.8,0.0,1002.2,2015-04-25,22,Overcast
6.7,71,7.3,0.0,1001.9,2015-04-25,23,Overcast
6.1,71,8.8,0.0,1002.0,2015-04-26,0,Overcast
5.9,68,11.6,0.0,1002.1,2015-04-26,1,Overcast
5.6,68,13.6,0.0,1001.3,2015-04-26,2,Overcast
5.6,70,14.0,0.0,1001.2,2015-04-26,3,Partly Cloudy
5.1,70,13.7,0.0,1001.0,2015-04-26,4,Overcast
4.8,71,13.6,0.0,1001.2,2015-04-26,5,Partly Cloudy
4.2,76,8.4,0.0,1001.9,2015-04-26,6,Mainly Clear
4.5,78,11.0,0.0,1001.8,2015-04-26,7,Mainly Clear
6.6,69,8.9,0.0,1002.0,2015-04-26,8,Mainly Clear
8.5,62,7.9,0.0,1002.4,2015-04-26,9,Clear Sky
10.1,55,7.4,0.0,1002.4,2015-04-26,10,Clear Sky
11.5,48,5.9,0.0,1002.2,2015-04-26,11,Mainly Clear
12.5,44,5.2,0.0,1001.8,2015-04-26,12,Overcast
13.1,41,6.6,0.0,1001.5,2015-04-26,13,Overcast
13.5,40,7.4,0.0,1001.2,2015-04-26,14,Overcast
13.8,38,7.2,0.0,1001.1,2015-04-26,15,Overcast
13.9,39,7.9,0.0,1000.7,2015-04-26,16,Overcast
13.6,42,6.7,0.0,1000.8,2015-04-26,17,Overcast
13.5,45,4.7,0.0,1000.6,2015-04-26,18,Overcast
12.5,52,5.0,0.0,1000.8,2015-04-26,19,Partly Cloudy
11.1,58,6.8,0.0,1001.0,2015-04-26,20,Partly Cloudy
9.7,61,9.9,0.0,1001.3,2015-04-26,21,Partly Cloudy
9.0,60,13.8,0.0,1001.6,2015-04-26,22,Mainly Clear
8.2,62,13.6,0.0,1001.5,2015-04-26,23,Mainly Clear
7.4,65,13.2,0.0,1001.6,2015-04-27,0,Mainly Clear
6.6,70,13.2,0.0,1001.7,2015-04-27,1,Mainly Clear
5.9,72,13.3,0.0,1001.6,2015-04-27,2,Clear Sky
6.3,67,13.2,0.0,1001.3,2015-04-27,3,Clear Sky
5.9,69,13.6,0.0,1001.2,2015-04-27,4,Mainly Clear
5.4,72,13.5,0.0,1001.0,2015-04-27,5,Mainly Clear
5.1,75,7.4,0.0,1001.2,2015-04-27,6,Mainly Clear
5.7,74,10.8,0.0,1001.3,2015-04-27,7,Clear Sky
7.3,68,10.0,0.0,1001.4,2015-04-27,8,Mainly Clear
9.2,62,11.2,0.0,1001.5,2015-04-27,9,Clear Sky
10.9,55,12.4,0.0,1001.7,2015-04-27,10,Clear Sky
12.0,49,13.1,0.0,1001.6,2015-04-27,11,Clear Sky
12.8,46,15.4,0.0,1001.3,2015-04-27,12,Partly Cloudy
13.3,44,16.0,0.0,1001.0,2015-04-27,13,Overcast
13.7,43,17.7,0.0,1000.9,2015-04-27,14,Overcast
14.7,38,18.6,0.0,1000.5,2015-04-27,15,Overcast
14.8,38,18.6,0.0,1000.3,2015-04-27,16,Overcast
14.7,39,17.6,0.0,999.9,2015-04-27,17,Overcast
14.3,41,16.3,0.0,1000.8,2015-04-27,18,Partly Cloudy
13.2,45,14.8,0.0,1001.2,2015-04-27,19,Partly Cloudy
11.8,49,14.6,0.0,1001.8,2015-04-27,20,Partly Cloudy
10.7,53,15.1,0.0,1002.3,2015-04-27,21,Overcast
10.0,57,16.9,0.0,1002.9,2015-04-27,22,Overcast
9.5,60,17.6,0.0,1002.8,2015-04-27,23,Overcast
9.1,64,18.1,0.0,1002.8,2015-04-28,0,Partly Cloudy
8.6,67,18.4,0.0,1002.8,2015-04-28,1,Partly Cloudy
8.1,71,18.6,0.0,1002.6,2015-04-28,2,Mainly Clear
9.1,72,17.6,0.0,1002.8,2015-04-28,3,Clear Sky
8.8,74,16.9,0.0,1003.1,2015-04-28,4,Partly Cloudy
8.5,75,15.7,0.0,1003.3,2015-04-28,5,Partly Cloudy
8.3,76,13.0,0.0,1004.5,2015-04-28,6,Mainly Clear
8.6,75,12.1,0.0,1005.2,2015-04-28,7,Clear Sky
9.8,69,10.7,0.0,1005.6,2015-04-28,8,Clear Sky
10.7,62,16.3,0.0,1005.7,2015-04-28,9,Mainly Clear
11.5,57,18.4,0.0,1005.6,2015-04-28,10,Mainly Clear
12.4,52,18.1,0.0,1005.8,2015-04-28,11,Partly Cloudy
13.3,49,19.0,0.0,1005.5,2015-04-28,12,Partly Cloudy
14.0,46,17.8,0.0,1004.9,2015-04-28,13,Overcast
14.8,44,17.1,0.0,1004.3,2015-04-28,14,Partly Cloudy
17.7,35,18.8,0.0,1003.6,2015-04-28,15,Partly Cloudy
18.2,35,15.9,0.0,1002.7,2015-04-28,16,Partly Cloudy
18.6,34,12.4,0.0,1002.5,2015-04-28,17,Partly Cloudy
18.1,39,6.5,0.0,1002.3,2015-04-28,18,Mainly Clear
16.6,47,8.7,0.0,1002.6,2015-04-28,19,Mainly Clear
14.8,51,10.2,0.0,1002.8,2015-04-28,20,Mainly Clear
13.5,54,13.0,0.0,1003.3,2015-04-28,21,Clear Sky
12.3,59,13.2,0.0,1003.8,2015-04-28,22,Clear Sky
11.3,64,13.1,0.0,1003.9,2015-04-28,23,Clear Sky
10.4,68,13.2,0.0,1004.1,2015-04-29,0,Clear Sky
9.7,71,13.8,0.0,1003.8,2015-04-29,1,Clear Sky
9.2,73,14.2,0.0,1003.3,2015-04-29,2,Clear Sky
9.9,73,14.3,0.0,1003.0,2015-04-29,3,Clear Sky
9.6,75,14.4,0.0,1002.6,2015-04-29,4,Clear Sky
9.3,77,14.6,0.0,1002.7,2015-04-29,5,Clear Sky
9.0,79,9.6,0.0,1002.9,2015-04-29,6,Clear Sky
9.6,78,10.5,0.0,1003.5,2015-04-29,7,Clear Sky
11.7,71,10.0,0.0,1003.5,2015-04-29,8,Clear Sky
13.9,64,11.3,0.0,1003.3,2015-04-29,9,Clear Sky
16.2,58,10.4,0.0,1002.9,2015-04-29,10,Clear Sky
18.2,51,10.2,0.0,1002.4,2015-04-29,11,Clear Sky
19.7,42,12.5,0.0,1001.8,2015-04-29,12,Clear Sky
20.5,38,12.5,0.0,1001.2,2015-04-29,13,Clear Sky
21.3,35,12.1,0.0,1000.7,2015-04-29,14,Clear Sky
22.2,33,12.1,0.0,1000.1,2015-04-29,15,Mainly Clear
22.2,31,11.2,0.0,999.9,2015-04-29,16,Partly Cloudy
21.8,34,8.9,0.0,999.7,2015-04-29,17,Partly Cloudy
20.8,42,3.1,0.0,999.8,2015-04-29,18,Partly Cloudy
19.4,51,6.2,0.0,1000.1,2015-04-29,19,Partly Cloudy
16.5,76,9.3,0.0,1000.6,2015-04-29,20,Partly Cloudy
13.9,76,11.2,0.0,1001.2,2015-04-29,21,Mainly Clear
12.0,81,14.0,0.0,1002.1,2015-04-29,22,Partly Cloudy
10.2,86,15.0,0.0,1002.1,2015-04-29,23,Mainly Clear
9.1,88,14.8,0.0,1002.6,2015-04-30,0,Mainly Clear
8.8,86,14.9,0.0,1002.8,2015-04-30,1,Mainly Clear
8.3,87,15.0,0.0,1003.0,2015-04-30,2,Mainly Clear
7.9,91,14.6,0.0,1002.8,2015-04-30,3,Mainly Clear
7.7,92,13.8,0.0,1002.8,2015-04-30,4,Clear Sky
7.4,93,13.5,0.0,1002.9,2015-04-30,5,Clear Sky
7.3,94,10.7,0.0,1003.5,2015-04-30,6,Clear Sky
7.7,92,10.8,0.0,1003.9,2015-04-30,7,Clear Sky
9.5,84,11.8,0.0,1004.6,2015-04-30,8,Clear Sky
11.5,76,13.0,0.0,1004.9,2015-04-30,9,Clear Sky
13.0,71,13.9,0.0,1005.2,2015-04-30,10,Mainly Clear
14.6,64,15.5,0.0,1005.4,2015-04-30,11,Partly Cloudy
15.0,62,16.7,0.0,1005.5,2015-04-30,12,Partly Cloudy
15.2,60,16.9,0.0,1005.4,2015-04-30,13,Overcast
15.2,58,17.4,0.0,1005.3,2015-04-30,14,Partly Cloudy
15.5,58,17.8,0.0,1005.4,2015-04-30,15,Partly Cloudy
15.1,56,16.9,0.0,1005.4,2015-04-30,16,Overcast
14.2,56,15.6,0.0,1005.9,2015-04-30,17,Overcast
13.2,58,12.0,0.0,1006.3,2015-04-30,18,Overcast
12.0,61,11.2,0.0,1006.3,2015-04-30,19,Overcast
10.6,67,10.0,0.0,1007.0,2015-04-30,20,Partly Cloudy
9.8,71,8.3,0.0,1008.1,2015-04-30,21,Overcast
9.4,74,7.5,0.0,1009.1,2015-04-30,22,Partly Cloudy
9.1,76,7.3,0.0,1009.0,2015-04-30,23,Partly Cloudy
8.6,80,7.9,0.0,1009.5,2015-05-01,0,Overcast
8.2,83,8.8,0.0,1009.6,2015-05-01,1,Overcast
8.0,84,9.2,0.0,1009.5,2015-05-01,2,Overcast
8.3,80,10.0,0.0,1009.2,2015-05-01,3,Overcast
8.3,79,10.0,0.0,1009.5,2015-05-01,4,Overcast
8.1,79,9.8,0.0,1009.6,2015-05-01,5,Overcast
8.0,79,5.1,0.0,1010.2,2015-05-01,6,Overcast
8.1,78,7.0,0.0,1010.5,2015-05-01,7,Partly Cloudy
8.6,75,8.9,0.0,1010.8,2015-05-01,8,Partly Cloudy
9.5,71,10.4,0.0,1011.2,2015-05-01,9,Overcast
10.7,66,9.8,0.0,1011.6,2015-05-01,10,Overcast
11.7,63,9.0,0.0,1011.7,2015-05-01,11,Overcast
12.4,62,8.0,0.0,1011.7,2015-05-01,12,Overcast
12.8,61,6.9,0.0,1011.4,2015-05-01,13,Overcast
12.8,61,6.2,0.0,1010.9,2015-05-01,14,Overcast
13.2,63,6.6,0.0,1010.5,2015-05-01,15,Overcast
13.5,62,6.8,0.0,1010.0,2015-05-01,16,Overcast
12.9,64,8.6,0.0,1009.8,2015-05-01,17,Overcast
11.9,68,10.5,0.0,1010.2,2015-05-01,18,Overcast
10.4,72,10.2,0.0,1010.6,2015-05-01,19,Partly Cloudy
9.0,76,9.4,0.0,1011.2,2015-05-01,20,Partly Cloudy
8.2,79,8.4,0.0,1011.5,2015-05-01,21,Partly Cloudy
7.9,79,7.6,0.0,1011.8,2015-05-01,22,Partly Cloudy
7.7,80,6.5,0.0,1011.8,2015-05-01,23,Partly Cloudy
7.5,81,4.6,0.0,1011.7,2015-05-02,0,Mainly Clear
7.2,86,2.6,0.0,1011.5,2015-05-02,1,Mainly Clear
6.6,89,1.5,0.0,1011.1,2015-05-02,2,Clear Sky
7.0,87,1.8,0.0,1011.2,2015-05-02,3,Clear Sky
7.4,86,1.5,0.0,1011.4,2015-05-02,4,Mainly Clear
7.3,87,1.1,0.0,1011.5,2015-05-02,5,Mainly Clear
7.2,88,3.4,0.0,1011.6,2015-05-02,6,Mainly Clear
7.1,90,3.2,0.0,1011.9,2015-05-02,7,Clear Sky
8.3,84,2.6,0.0,1012.2,2015-05-02,8,Clear Sky
10.2,77,3.3,0.0,1012.2,2015-05-02,9,Clear Sky
11.9,72,2.2,0.0,1011.9,2015-05-02,10,Clear Sky
13.6,68,0.8,0.0,1011.9,2015-05-02,11,Clear Sky
15.0,64,2.2,0.0,1011.6,2015-05-02,12,Clear Sky
15.8,61,2.5,0.0,1011.2,2015-05-02,13,Mainly Clear
16.5,59,2.9,0.0,1010.9,2015-05-02,14,Mainly Clear
17.8,52,5.4,0.0,1010.6,2015-05-02,15,Mainly Clear
16.8,55,12.2,0.0,1010.4,2015-05-02,16,Mainly Clear
14.9,63,17.1,0.0,1010.2,2015-05-02,17,Clear Sky
13.7,68,14.2,0.0,1010.9,2015-05-02,18,Clear Sky
12.4,71,13.4,0.0,1011.4,2015-05-02,19,Clear Sky
11.1,76,12.6,0.0,1012.2,2015-05-02,20,Clear Sky
10.2,79,11.4,0.0,1012.6,2015-05-02,21,Clear Sky
9.5,82,9.8,0.0,1013.3,2015-05-02,22,Clear Sky
9.1,85,8.3,0.0,1013.6,2015-05-02,23,Clear Sky
8.4,89,6.9,0.0,1013.5,2015-05-03,0,Clear Sky
7.9,91,6.3,0.0,1013.8,2015-05-03,1,Clear Sky
7.4,93,5.4,0.0,1013.5,2015-05-03,2,Clear Sky
6.6,91,5.0,0.0,1013.6,2015-05-03,3,Clear Sky
6.3,90,5.2,0.0,1013.6,2015-05-03,4,Clear Sky
6.2,91,5.4,0.0,1013.7,2015-05-03,5,Clear Sky
6.1,91,5.4,0.0,1014.2,2015-05-03,6,Clear Sky
7.0,92,5.6,0.0,1014.7,2015-05-03,7,Mainly Clear
10.6,80,3.8,0.0,1015.1,2015-05-03,8,Mainly Clear
13.2,72,3.1,0.0,1015.4,2015-05-03,9,Partly Cloudy
16.0,62,2.5,0.0,1015.3,2015-05-03,10,Partly Cloudy
18.6,53,1.9,0.0,1015.7,2015-05-03,11,Mainly Clear
20.7,45,2.0,0.0,1015.4,2015-05-03,12,Clear Sky
22.0,39,2.9,0.0,1015.1,2015-05-03,13,Clear Sky
22.7,36,4.2,0.0,1014.8,2015-05-03,14,Clear Sky
23.1,36,5.7,0.0,1014.5,2015-05-03,15,Clear Sky
22.8,36,6.3,0.0,1014.4,2015-05-03,16,Mainly Clear
22.2,39,9.8,0.0,1014.2,2015-05-03,17,Mainly Clear
20.1,49,11.4,0.0,1014.4,2015-05-03,18,Mainly Clear
17.7,59,11.4,0.0,1014.8,2015-05-03,19,Clear Sky
